tiling_key,verdict,evidence,source_citation,dim_IsEmptyTensor,dim_SplitAxis,dim_InputDType,dim_IsTnd,dim_IsDrop,dim_IsPse,dim_IsAttenMask,dim_S1TemplateNum,dim_S2TemplateNum,dim_DTemplateNum,dim_DeterType,dim_IsNEqual,dim_IsBn2MultiBlk,dim_IsDNoEqual,dim_IsRope,dim_OutDType,dim_IsNzOut,dim_IsTndSwizzle,dim_IsRegbase
19883570424713776,witnessed,vg_R.txt,,0,0,3,0,0,1,0,128,128,256,2,1,0,1,0,3,0,0,1
19883570424713904,witnessed,vg_R.txt,,0,0,3,1,0,1,0,128,128,256,2,1,0,1,0,3,0,0,1
19883570424713908,witnessed,vg_R.txt,,0,5,3,1,0,1,0,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714032,witnessed,vg_R.txt,,0,0,3,0,1,1,0,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714160,witnessed,vg_R.txt,,0,0,3,1,1,1,0,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714164,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,1,0,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714288,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714416,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714420,witnessed,vg_R.txt,,0,5,3,1,0,0,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714544,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714672,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714676,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,0,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714800,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714928,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424714932,witnessed,vg_R.txt,,0,5,3,1,0,1,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424715056,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424715184,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570424715188,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=256,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,1,1,128,128,256,2,1,0,1,0,3,0,0,1
19883570961584176,witnessed,vg_R.txt,,0,0,3,0,0,0,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584304,witnessed,vg_R.txt,,0,0,3,1,0,0,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584308,witnessed,vg_R.txt,,0,5,3,1,0,0,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584432,witnessed,vg_R.txt,,0,0,3,0,1,0,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584560,witnessed,vg_R.txt,,0,0,3,1,1,0,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584564,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,0,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584688,witnessed,vg_R.txt,,0,0,3,0,0,1,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584816,witnessed,vg_R.txt,,0,0,3,1,0,1,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584820,witnessed,vg_R.txt,,0,5,3,1,0,1,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961584944,witnessed,vg_R.txt,,0,0,3,0,1,1,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585072,witnessed,vg_R.txt,,0,0,3,1,1,1,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585076,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,1,0,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585200,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585328,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585332,witnessed,vg_R.txt,,0,5,3,1,0,0,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585456,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585584,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585588,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,0,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585712,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585840,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585844,witnessed,vg_R.txt,,0,5,3,1,0,1,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961585968,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961586096,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,768,2,1,0,1,0,3,0,0,1
19883570961586100,excluded,SplitAxis=5 + IsDrop=1 + DTemplateNum=768,"splitAxis becomes BN2S2 only at common_regbase.cpp:1639, under bn2S2RouteLimit, whose dropout clause is (keepProb >= 1 || (d <= NUM128 && keepProb < 1)) at lines 1631-1632. IsDrop is keepProb < 1 (normal_regbase.cpp:1440), so the route with dropout forces d <= 128, i.e. DTemplateNum in {64, 128}. Nothing reassigns keepProb or d between the two points, and BN2S2 survives to GetTilingKey only via the early return at normal_regbase.cpp:665-666 -- every other path overwrites splitAxis at line 691",0,5,3,1,1,1,1,128,128,768,2,1,0,1,0,3,0,0,1
19885767837356080,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,0,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356208,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,0,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356336,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,0,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356464,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,0,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356592,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,1,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356720,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,1,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356848,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,1,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837356976,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,1,0,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357104,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357232,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357360,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357488,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357616,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357744,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837357872,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,64,3,1,0,1,0,3,0,0,1
19885767837358000,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,64,3,1,0,1,0,3,0,0,1
19885768374226992,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,0,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227120,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,0,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227248,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,0,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227376,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,0,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227504,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,1,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227632,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,1,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227760,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,1,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374227888,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,1,0,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228016,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228144,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228272,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228400,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228528,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228656,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228784,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768374228912,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,128,3,1,0,1,0,3,0,0,1
19885768911097904,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,0,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098032,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,0,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098160,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,0,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098288,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,0,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098416,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,1,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098544,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,1,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098672,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,1,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098800,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,1,0,128,128,192,3,1,0,1,0,3,0,0,1
19885768911098928,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099056,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099184,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099312,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099440,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099568,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099696,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,192,3,1,0,1,0,3,0,0,1
19885768911099824,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,192,3,1,0,1,0,3,0,0,1
19885769447968816,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,0,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447968944,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,0,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969072,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,0,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969200,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,0,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969328,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,1,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969456,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,1,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969584,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,1,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969712,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,1,0,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969840,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447969968,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447970096,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447970224,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447970352,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447970480,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447970608,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769447970736,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,256,3,1,0,1,0,3,0,0,1
19885769984839728,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,0,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984839856,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,0,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984839984,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,0,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840112,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,0,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840240,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,1,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840368,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,1,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840496,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,1,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840624,excluded,IsAttenMask=0 + DeterType=3,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,1,0,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840752,witnessed,vg_R.txt,,0,0,3,0,0,0,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984840880,witnessed,vg_R.txt,,0,0,3,1,0,0,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984841008,witnessed,vg_R.txt,,0,0,3,0,1,0,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984841136,witnessed,vg_R.txt,,0,0,3,1,1,0,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984841264,witnessed,vg_R.txt,,0,0,3,0,0,1,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984841392,witnessed,vg_R.txt,,0,0,3,1,0,1,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984841520,witnessed,vg_R.txt,,0,0,3,0,1,1,1,128,128,768,3,1,0,1,0,3,0,0,1
19885769984841648,witnessed,vg_R.txt,,0,0,3,1,1,1,1,128,128,768,3,1,0,1,0,3,0,0,1
19887966860611632,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,0,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860611760,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,0,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860611764,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,5,3,1,0,0,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860611888,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,0,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612016,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,0,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612020,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,5,3,1,1,0,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612144,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,0,1,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612272,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,0,1,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612276,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,5,3,1,0,1,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612400,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,0,1,1,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612528,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,0,3,1,1,1,0,128,128,64,4,1,0,1,0,3,0,0,1
19887966860612532,excluded,IsAttenMask=0 + DeterType=4,"DETER_CAUSAL and DETER_BAND both require isSparse, and SetSparseParams returns false as soon as attenMask is empty (common_regbase.cpp:1545-1549, 796-813)",0,5,3,1,1,1,0,128,128,64,4,1,0,1,0,3,0,0,1
