tiling_key,verdict,evidence,source_citation,dim_IsEmptyTensor,dim_SplitAxis,dim_InputDType,dim_IsTnd,dim_IsDrop,dim_IsPse,dim_IsAttenMask,dim_S1TemplateNum,dim_S2TemplateNum,dim_DTemplateNum,dim_DeterType,dim_IsNEqual,dim_IsBn2MultiBlk,dim_IsDNoEqual,dim_IsRope,dim_OutDType,dim_IsNzOut,dim_IsTndSwizzle,dim_IsRegbase,kernel_branches,tilingdata_fields
19850584539010864,witnessed,carried,,0,0,3,0,1,1,1,128,128,192,3,0,0,1,0,3,0,0,1,,
19850584539010992,witnessed,carried,,0,0,3,1,1,1,1,128,128,192,3,0,0,1,0,3,0,0,1,,
19850585075879984,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880112,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880240,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880368,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880496,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880624,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880752,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075880880,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881008,witnessed,carried,,0,0,3,0,0,0,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881136,witnessed,carried,,0,0,3,1,0,0,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881264,witnessed,carried,,0,0,3,0,1,0,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881392,witnessed,carried,,0,0,3,1,1,0,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881520,witnessed,carried,,0,0,3,0,0,1,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881648,witnessed,carried,,0,0,3,1,0,1,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881776,witnessed,carried,,0,0,3,0,1,1,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585075881904,witnessed,carried,,0,0,3,1,1,1,1,128,128,256,3,0,0,1,0,3,0,0,1,,
19850585612750896,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751024,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751152,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751280,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751408,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751536,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751664,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751792,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612751920,witnessed,carried,,0,0,3,0,0,0,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752048,witnessed,carried,,0,0,3,1,0,0,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752176,witnessed,carried,,0,0,3,0,1,0,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752304,witnessed,carried,,0,0,3,1,1,0,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752432,witnessed,carried,,0,0,3,0,0,1,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752560,witnessed,carried,,0,0,3,1,0,1,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752688,witnessed,carried,,0,0,3,0,1,1,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19850585612752816,witnessed,carried,,0,0,3,1,1,1,1,128,128,768,3,0,0,1,0,3,0,0,1,,
19852782488522800,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488522928,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523056,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523184,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523312,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523440,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523568,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523696,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523824,witnessed,carried,,0,0,3,0,0,0,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488523952,witnessed,carried,,0,0,3,1,0,0,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488524080,witnessed,carried,,0,0,3,0,1,0,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488524208,witnessed,carried,,0,0,3,1,1,0,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488524336,witnessed,carried,,0,0,3,0,0,1,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488524464,witnessed,carried,,0,0,3,1,0,1,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488524592,witnessed,carried,,0,0,3,0,1,1,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852782488524720,witnessed,carried,,0,0,3,1,1,1,1,128,128,64,4,0,0,1,0,3,0,0,1,,
19852783025393712,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025393840,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025393968,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394096,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394224,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394352,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394480,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394608,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394736,witnessed,carried,,0,0,3,0,0,0,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394864,witnessed,carried,,0,0,3,1,0,0,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025394992,witnessed,carried,,0,0,3,0,1,0,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025395120,witnessed,carried,,0,0,3,1,1,0,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025395248,witnessed,carried,,0,0,3,0,0,1,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025395376,witnessed,carried,,0,0,3,1,0,1,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025395504,witnessed,carried,,0,0,3,0,1,1,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783025395632,witnessed,carried,,0,0,3,1,1,1,1,128,128,128,4,0,0,1,0,3,0,0,1,,
19852783562264624,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562264752,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562264880,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265008,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265136,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265264,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265392,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265520,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265648,witnessed,carried,,0,0,3,0,0,0,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265776,witnessed,carried,,0,0,3,1,0,0,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562265904,witnessed,carried,,0,0,3,0,1,0,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562266032,witnessed,carried,,0,0,3,1,1,0,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562266160,witnessed,carried,,0,0,3,0,0,1,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562266288,witnessed,carried,,0,0,3,1,0,1,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562266416,witnessed,carried,,0,0,3,0,1,1,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852783562266544,witnessed,carried,,0,0,3,1,1,1,1,128,128,192,4,0,0,1,0,3,0,0,1,,
19852784099135536,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099135664,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099135792,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099135920,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136048,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136176,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136304,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136432,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136560,witnessed,carried,,0,0,3,0,0,0,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136688,witnessed,carried,,0,0,3,1,0,0,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136816,witnessed,carried,,0,0,3,0,1,0,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099136944,witnessed,carried,,0,0,3,1,1,0,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099137072,witnessed,carried,,0,0,3,0,0,1,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099137200,witnessed,carried,,0,0,3,1,0,1,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099137328,witnessed,carried,,0,0,3,0,1,1,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784099137456,witnessed,carried,,0,0,3,1,1,1,1,128,128,256,4,0,0,1,0,3,0,0,1,,
19852784636006448,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,0,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636006576,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,0,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636006704,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,0,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636006832,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,0,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636006960,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,0,1,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007088,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,0,1,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007216,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,0,1,1,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007344,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,3,1,1,1,0,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007472,witnessed,carried,,0,0,3,0,0,0,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007600,witnessed,carried,,0,0,3,1,0,0,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007728,witnessed,carried,,0,0,3,0,1,0,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007856,witnessed,carried,,0,0,3,1,1,0,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636007984,witnessed,carried,,0,0,3,0,0,1,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636008112,witnessed,carried,,0,0,3,1,0,1,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636008240,witnessed,carried,,0,0,3,0,1,1,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19852784636008368,witnessed,carried,,0,0,3,1,1,1,1,128,128,768,4,0,0,1,0,3,0,0,1,,
19883568814100528,witnessed,carried,,0,0,3,0,0,0,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814100656,witnessed,carried,,0,0,3,1,0,0,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814100660,witnessed,carried,,0,5,3,1,0,0,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814100784,witnessed,carried,,0,0,3,0,1,0,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814100912,witnessed,carried,,0,0,3,1,1,0,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814100916,witnessed,carried,,0,5,3,1,1,0,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101040,witnessed,carried,,0,0,3,0,0,1,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101168,witnessed,carried,,0,0,3,1,0,1,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101172,witnessed,carried,,0,5,3,1,0,1,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101296,witnessed,carried,,0,0,3,0,1,1,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101424,witnessed,carried,,0,0,3,1,1,1,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101428,witnessed,carried,,0,5,3,1,1,1,0,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101552,witnessed,carried,,0,0,3,0,0,0,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101680,witnessed,carried,,0,0,3,1,0,0,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101684,witnessed,carried,,0,5,3,1,0,0,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101808,witnessed,carried,,0,0,3,0,1,0,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101936,witnessed,carried,,0,0,3,1,1,0,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814101940,witnessed,carried,,0,5,3,1,1,0,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814102064,witnessed,carried,,0,0,3,0,0,1,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814102192,witnessed,carried,,0,0,3,1,0,1,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814102196,witnessed,carried,,0,5,3,1,0,1,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814102320,witnessed,carried,,0,0,3,0,1,1,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814102448,witnessed,carried,,0,0,3,1,1,1,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883568814102452,witnessed,carried,,0,5,3,1,1,1,1,128,128,64,2,1,0,1,0,3,0,0,1,,
19883569350971440,witnessed,carried,,0,0,3,0,0,0,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350971568,witnessed,carried,,0,0,3,1,0,0,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350971572,witnessed,carried,,0,5,3,1,0,0,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350971696,witnessed,carried,,0,0,3,0,1,0,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350971824,witnessed,carried,,0,0,3,1,1,0,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350971828,witnessed,carried,,0,5,3,1,1,0,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350971952,witnessed,carried,,0,0,3,0,0,1,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972080,witnessed,carried,,0,0,3,1,0,1,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972084,witnessed,carried,,0,5,3,1,0,1,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972208,witnessed,carried,,0,0,3,0,1,1,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972336,witnessed,carried,,0,0,3,1,1,1,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972340,witnessed,carried,,0,5,3,1,1,1,0,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972464,witnessed,carried,,0,0,3,0,0,0,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972592,witnessed,carried,,0,0,3,1,0,0,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972596,witnessed,carried,,0,5,3,1,0,0,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972720,witnessed,carried,,0,0,3,0,1,0,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972848,witnessed,carried,,0,0,3,1,1,0,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972852,witnessed,carried,,0,5,3,1,1,0,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350972976,witnessed,carried,,0,0,3,0,0,1,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350973104,witnessed,carried,,0,0,3,1,0,1,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350973108,witnessed,carried,,0,5,3,1,0,1,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350973232,witnessed,carried,,0,0,3,0,1,1,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350973360,witnessed,carried,,0,0,3,1,1,1,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569350973364,witnessed,carried,,0,5,3,1,1,1,1,128,128,128,2,1,0,1,0,3,0,0,1,,
19883569887842352,witnessed,carried,,0,0,3,0,0,0,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842480,witnessed,carried,,0,0,3,1,0,0,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842484,witnessed,carried,,0,5,3,1,0,0,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842608,witnessed,carried,,0,0,3,0,1,0,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842736,witnessed,carried,,0,0,3,1,1,0,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842740,excluded,BN2S2 with drop requires d<=128 not DTpl 192,bn2S2RouteLimit: keepProb<1 requires d<=NUM128,0,5,3,1,1,0,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842864,witnessed,carried,,0,0,3,0,0,1,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842992,witnessed,carried,,0,0,3,1,0,1,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887842996,witnessed,carried,,0,5,3,1,0,1,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843120,witnessed,carried,,0,0,3,0,1,1,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843248,witnessed,carried,,0,0,3,1,1,1,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843252,excluded,BN2S2 with drop requires d<=128 not DTpl 192,bn2S2RouteLimit: keepProb<1 requires d<=NUM128,0,5,3,1,1,1,0,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843376,witnessed,carried,,0,0,3,0,0,0,1,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843504,witnessed,carried,,0,0,3,1,0,0,1,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843508,witnessed,carried,,0,5,3,1,0,0,1,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843632,witnessed,carried,,0,0,3,0,1,0,1,128,128,192,2,1,0,1,0,3,0,0,1,,
19883569887843760,witnessed,carried,,0,0,3,1,1,0,1,128,128,192,2,1,0,1,0,3,0,0,1,,
