key,rules
20125463519695922,IsRope=1 + DTemplateNum=768
20125463519696050,IsRope=1 + DTemplateNum=768 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20125463519696178,IsRope=1 + DTemplateNum=768
20125463519696306,IsRope=1 + DTemplateNum=768 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20125463519696434,IsRope=1 + DTemplateNum=768
20125463519696562,IsRope=1 + DTemplateNum=768 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20125463519696690,IsRope=1 + DTemplateNum=768
20125463519696818,IsRope=1 + DTemplateNum=768 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20132059515719728,IsAttenMask=0 + DeterType=3
20132059515719856,IsAttenMask=0 + DeterType=3
20132059515719984,IsAttenMask=0 + DeterType=3
20132059515720112,IsAttenMask=0 + DeterType=3
20132059515720240,IsAttenMask=0 + DeterType=3
20132059515720368,IsAttenMask=0 + DeterType=3
20132059515720496,IsAttenMask=0 + DeterType=3
20132059515720624,IsAttenMask=0 + DeterType=3
20134258538975280,IsAttenMask=0 + DeterType=4
20134258538975408,IsAttenMask=0 + DeterType=4
20134258538975536,IsAttenMask=0 + DeterType=4
20134258538975664,IsAttenMask=0 + DeterType=4
20134258538975792,IsAttenMask=0 + DeterType=4
20134258538975920,IsAttenMask=0 + DeterType=4
20134258538976048,IsAttenMask=0 + DeterType=4
20134258538976176,IsAttenMask=0 + DeterType=4
20167243887808560,IsAttenMask=0 + DeterType=3
20167243887808688,IsAttenMask=0 + DeterType=3
20167243887808816,IsAttenMask=0 + DeterType=3
20167243887808944,IsAttenMask=0 + DeterType=3
20167243887809072,IsAttenMask=0 + DeterType=3
20167243887809200,IsAttenMask=0 + DeterType=3
20167243887809328,IsAttenMask=0 + DeterType=3
20167243887809456,IsAttenMask=0 + DeterType=3
20169442911064112,IsAttenMask=0 + DeterType=4
20169442911064240,IsAttenMask=0 + DeterType=4
20169442911064368,IsAttenMask=0 + DeterType=4
20169442911064496,IsAttenMask=0 + DeterType=4
20169442911064624,IsAttenMask=0 + DeterType=4
20169442911064752,IsAttenMask=0 + DeterType=4
20169442911064880,IsAttenMask=0 + DeterType=4
20169442911065008,IsAttenMask=0 + DeterType=4
20195830116388914,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116389042,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116389170,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116389298,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116389426,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116389554,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116389682,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116389810,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116389938,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116390066,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116390194,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116390322,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116390450,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116390578,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830116390706,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830116390834,IsRope=1 + DTemplateNum=64 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653259826,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653259954,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653260082,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653260210,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653260338,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653260466,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653260594,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653260722,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653260850,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653260978,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653261106,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653261234,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653261362,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653261490,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195830653261618,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195830653261746,IsRope=1 + DTemplateNum=128 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1
20195831190130738,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190130866,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190130994,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190131122,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190131250,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190131378,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190131506,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190131634,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190131762,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190131890,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190132018,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190132146,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190132274,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190132402,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831190132530,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831190132658,IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=192
20195831727001650,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727001778,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727001906,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727002034,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727002162,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727002290,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727002418,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727002546,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727002674,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727002802,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727002930,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727003058,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727003186,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727003314,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195831727003442,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195831727003570,IsRope=1 + DTemplateNum=256 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=256
20195832263872562,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263872690,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263872818,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263872946,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263873074,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263873202,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263873330,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263873458,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263873586,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263873714,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263873842,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263873970,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263874098,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263874226,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
20195832263874354,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1
20195832263874482,IsRope=1 + DTemplateNum=768 | IsBn2MultiBlk=1 + IsRope=1 | IsBn2MultiBlk=1 + IsDNoEqual=1 | IsTnd=1 + IsBn2MultiBlk=1 | SplitAxis=1 + IsTnd=1 + DTemplateNum=768
23650496187732000,IsAttenMask=0 + DeterType=3
23650496187732128,IsAttenMask=0 + DeterType=3
23650496187732256,IsAttenMask=0 + DeterType=3
23650496187732384,IsAttenMask=0 + DeterType=3
23650496187732512,IsAttenMask=0 + DeterType=3
23650496187732640,IsAttenMask=0 + DeterType=3
23650496187732768,IsAttenMask=0 + DeterType=3
23650496187732896,IsAttenMask=0 + DeterType=3
23652695210987552,IsAttenMask=0 + DeterType=4
23652695210987680,IsAttenMask=0 + DeterType=4
23652695210987808,IsAttenMask=0 + DeterType=4
23652695210987936,IsAttenMask=0 + DeterType=4
23652695210988064,IsAttenMask=0 + DeterType=4
23652695210988192,IsAttenMask=0 + DeterType=4
23652695210988320,IsAttenMask=0 + DeterType=4
23652695210988448,IsAttenMask=0 + DeterType=4
23685680559820832,IsAttenMask=0 + DeterType=3
23685680559820960,IsAttenMask=0 + DeterType=3
23685680559821088,IsAttenMask=0 + DeterType=3
23685680559821216,IsAttenMask=0 + DeterType=3
23685680559821344,IsAttenMask=0 + DeterType=3
23685680559821472,IsAttenMask=0 + DeterType=3
23685680559821600,IsAttenMask=0 + DeterType=3
23685680559821728,IsAttenMask=0 + DeterType=3
23687879583076384,IsAttenMask=0 + DeterType=4
23687879583076512,IsAttenMask=0 + DeterType=4
23687879583076640,IsAttenMask=0 + DeterType=4
23687879583076768,IsAttenMask=0 + DeterType=4
23687879583076896,IsAttenMask=0 + DeterType=4
23687879583077024,IsAttenMask=0 + DeterType=4
23687879583077152,IsAttenMask=0 + DeterType=4
23687879583077280,IsAttenMask=0 + DeterType=4
23791233676087328,IsAttenMask=0 + DeterType=3
23791233676087456,IsAttenMask=0 + DeterType=3
23791233676087584,IsAttenMask=0 + DeterType=3
23791233676087712,IsAttenMask=0 + DeterType=3
23791233676087840,IsAttenMask=0 + DeterType=3
23791233676087968,IsAttenMask=0 + DeterType=3
23791233676088096,IsAttenMask=0 + DeterType=3
23791233676088224,IsAttenMask=0 + DeterType=3
23793432699342880,IsAttenMask=0 + DeterType=4
23793432699343008,IsAttenMask=0 + DeterType=4
23793432699343136,IsAttenMask=0 + DeterType=4
23793432699343264,IsAttenMask=0 + DeterType=4
23793432699343392,IsAttenMask=0 + DeterType=4
23793432699343520,IsAttenMask=0 + DeterType=4
23793432699343648,IsAttenMask=0 + DeterType=4
23793432699343776,IsAttenMask=0 + DeterType=4
23826418048176160,IsAttenMask=0 + DeterType=3
23826418048176288,IsAttenMask=0 + DeterType=3
23826418048176416,IsAttenMask=0 + DeterType=3
23826418048176544,IsAttenMask=0 + DeterType=3
23826418048176672,IsAttenMask=0 + DeterType=3
23826418048176800,IsAttenMask=0 + DeterType=3
23826418048176928,IsAttenMask=0 + DeterType=3
23826418048177056,IsAttenMask=0 + DeterType=3
23828617071431712,IsAttenMask=0 + DeterType=4
23828617071431840,IsAttenMask=0 + DeterType=4
23828617071431968,IsAttenMask=0 + DeterType=4
23828617071432096,IsAttenMask=0 + DeterType=4
23828617071432224,IsAttenMask=0 + DeterType=4
23828617071432352,IsAttenMask=0 + DeterType=4
23828617071432480,IsAttenMask=0 + DeterType=4
23828617071432608,IsAttenMask=0 + DeterType=4
24213446141153328,IsAttenMask=0 + DeterType=3
24213446141153456,IsAttenMask=0 + DeterType=3
24213446141153584,IsAttenMask=0 + DeterType=3
24213446141153712,IsAttenMask=0 + DeterType=3
24213446141153840,IsAttenMask=0 + DeterType=3
24213446141153968,IsAttenMask=0 + DeterType=3
24213446141154096,IsAttenMask=0 + DeterType=3
24213446141154224,IsAttenMask=0 + DeterType=3
24215645164408880,IsAttenMask=0 + DeterType=4
24215645164409008,IsAttenMask=0 + DeterType=4
24215645164409136,IsAttenMask=0 + DeterType=4
24215645164409264,IsAttenMask=0 + DeterType=4
24215645164409392,IsAttenMask=0 + DeterType=4
24215645164409520,IsAttenMask=0 + DeterType=4
24215645164409648,IsAttenMask=0 + DeterType=4
24215645164409776,IsAttenMask=0 + DeterType=4
24248630513242160,IsAttenMask=0 + DeterType=3
24248630513242288,IsAttenMask=0 + DeterType=3
24248630513242416,IsAttenMask=0 + DeterType=3
24248630513242544,IsAttenMask=0 + DeterType=3
24248630513242672,IsAttenMask=0 + DeterType=3
24248630513242800,IsAttenMask=0 + DeterType=3
24248630513242928,IsAttenMask=0 + DeterType=3
24248630513243056,IsAttenMask=0 + DeterType=3
24250829536497712,IsAttenMask=0 + DeterType=4
24250829536497840,IsAttenMask=0 + DeterType=4
24250829536497968,IsAttenMask=0 + DeterType=4
24250829536498096,IsAttenMask=0 + DeterType=4
24250829536498224,IsAttenMask=0 + DeterType=4
24250829536498352,IsAttenMask=0 + DeterType=4
24250829536498480,IsAttenMask=0 + DeterType=4
24250829536498608,IsAttenMask=0 + DeterType=4
24354183629508656,IsAttenMask=0 + DeterType=3
24354183629508784,IsAttenMask=0 + DeterType=3
24354183629508912,IsAttenMask=0 + DeterType=3
24354183629509040,IsAttenMask=0 + DeterType=3
24354183629509168,IsAttenMask=0 + DeterType=3
24354183629509296,IsAttenMask=0 + DeterType=3
24354183629509424,IsAttenMask=0 + DeterType=3
24354183629509552,IsAttenMask=0 + DeterType=3
24356382652764208,IsAttenMask=0 + DeterType=4
24356382652764336,IsAttenMask=0 + DeterType=4
24356382652764464,IsAttenMask=0 + DeterType=4
24356382652764592,IsAttenMask=0 + DeterType=4
24356382652764720,IsAttenMask=0 + DeterType=4
24356382652764848,IsAttenMask=0 + DeterType=4
24356382652764976,IsAttenMask=0 + DeterType=4
24356382652765104,IsAttenMask=0 + DeterType=4
24389368001597488,IsAttenMask=0 + DeterType=3
24389368001597616,IsAttenMask=0 + DeterType=3
24389368001597744,IsAttenMask=0 + DeterType=3
24389368001597872,IsAttenMask=0 + DeterType=3
24389368001598000,IsAttenMask=0 + DeterType=3
24389368001598128,IsAttenMask=0 + DeterType=3
24389368001598256,IsAttenMask=0 + DeterType=3
24389368001598384,IsAttenMask=0 + DeterType=3
24391567024853040,IsAttenMask=0 + DeterType=4
24391567024853168,IsAttenMask=0 + DeterType=4
24391567024853296,IsAttenMask=0 + DeterType=4
24391567024853424,IsAttenMask=0 + DeterType=4
24391567024853552,IsAttenMask=0 + DeterType=4
24391567024853680,IsAttenMask=0 + DeterType=4
24391567024853808,IsAttenMask=0 + DeterType=4
24391567024853936,IsAttenMask=0 + DeterType=4
27588946301554832,IsTndSwizzle=1 + DeterType=2
27588946301555088,IsTndSwizzle=1 + DeterType=2
27588946301555344,IsTndSwizzle=1 + DeterType=2
27588946301555600,IsTndSwizzle=1 + DeterType=2
27588946301555856,IsTndSwizzle=1 + DeterType=2
27588946301556112,IsTndSwizzle=1 + DeterType=2
27588946301556368,IsTndSwizzle=1 + DeterType=2
27588946301556624,IsTndSwizzle=1 + DeterType=2
27588946838425744,IsTndSwizzle=1 + DeterType=2
27588946838426000,IsTndSwizzle=1 + DeterType=2
27588946838426256,IsTndSwizzle=1 + DeterType=2
27588946838426512,IsTndSwizzle=1 + DeterType=2
27588946838426768,IsTndSwizzle=1 + DeterType=2
27588946838427024,IsTndSwizzle=1 + DeterType=2
27588946838427280,IsTndSwizzle=1 + DeterType=2
27588946838427536,IsTndSwizzle=1 + DeterType=2
27588947375296656,IsTndSwizzle=1 + DeterType=2
27588947375296912,IsTndSwizzle=1 + DeterType=2
27588947375297168,IsTndSwizzle=1 + DeterType=2
27588947375297424,IsTndSwizzle=1 + DeterType=2
27588947375297680,IsTndSwizzle=1 + DeterType=2
27588947375297936,IsTndSwizzle=1 + DeterType=2
27588947375298192,IsTndSwizzle=1 + DeterType=2
27588947375298448,IsTndSwizzle=1 + DeterType=2
27588947912167568,IsTndSwizzle=1 + DeterType=2
27588947912167824,IsTndSwizzle=1 + DeterType=2
27588947912168080,IsTndSwizzle=1 + DeterType=2
27588947912168336,IsTndSwizzle=1 + DeterType=2
27588947912168592,IsTndSwizzle=1 + DeterType=2
27588947912168848,IsTndSwizzle=1 + DeterType=2
27588947912169104,IsTndSwizzle=1 + DeterType=2
27588947912169360,IsTndSwizzle=1 + DeterType=2
27588948449036432,IsTndSwizzle=1 + DeterType=2
27588948449036688,IsTndSwizzle=1 + DeterType=2
27588948449036944,IsTndSwizzle=1 + DeterType=2
27588948449037200,IsTndSwizzle=1 + DeterType=2
27588948449037456,IsTndSwizzle=1 + DeterType=2
27588948449037712,IsTndSwizzle=1 + DeterType=2
27588948449037968,IsTndSwizzle=1 + DeterType=2
27588948449038224,IsTndSwizzle=1 + DeterType=2
27588948449038480,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449038736,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449038992,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449039248,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449039504,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449039760,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449040016,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27588948449040272,IsTndSwizzle=1 + DeterType=2 | InputDType=1 + DTemplateNum=768 + S1TemplateNum=128
27591145324810384,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145324810640,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145324810896,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145324811152,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145324811408,IsTndSwizzle=1 + DeterType=3
27591145324811664,IsTndSwizzle=1 + DeterType=3
27591145324811920,IsTndSwizzle=1 + DeterType=3
27591145324812176,IsTndSwizzle=1 + DeterType=3
27591145861681296,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145861681552,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145861681808,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145861682064,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591145861682320,IsTndSwizzle=1 + DeterType=3
27591145861682576,IsTndSwizzle=1 + DeterType=3
27591145861682832,IsTndSwizzle=1 + DeterType=3
27591145861683088,IsTndSwizzle=1 + DeterType=3
27591146398552208,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591146398552464,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
27591146398552720,IsTndSwizzle=1 + DeterType=3 | IsAttenMask=0 + DeterType=3
